"col0","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10","col11","col12","col13","col14","col15","col16","col17","col18","col19","col20","col21","col22","col23","col24","col25","col26","col27","col28","col29","col30","col31","col32","col33","col34","col35","col36","col37","col38","col39","col40","col41","col42","col43","col44","col45","col46","col47","col48","col49","col50","col51","col52","col53","col54","col55","col56","col57","col58","col59","col60","col61","col62","col63","col64","col65","col66","col67","col68","col69","col70","col71","col72","col73","col74","col75","col76","col77","col78","col79","col80","col81","col82","col83","col84","col85","col86","col87","col88","col89","col90","col91","col92","col93","col94","col95","col96","col97","col98","col99"
1266174,"meescevuecgyvi","dszksajnoavkhk","lvfgstujfshric","bpqvgtvzycmubv","mxgjnazvxknihe","uyjkwwynwqtvzb","yliewtzqrtmuuh","fqponixkggstck","wrhrwvpa","uwuahcvnrxpmph",-6785.376345629666,-12722.724230058531,-2228.0081076626293,-15969.682637680762,-9751.346832205185,1092.9233201955376,-17459.758315444797,-3013.201074401448,-4320.173111085761,7512.460114836671,-13186.467900559726,9473.84733987731,-4479.360714009613,5093.9839715538,727.1989215377343,-27720.92983904373,-9729.930969076631,-9720.469878645425,-10560.319353759565,-18117.64916254668,-15196.234505767934,-4658.049581656979,-1374.950252781593,-2262.838945311254,-21356.675887369252,-3971.5518381002003,-18246.513643039456,-21000.800364777926,-20203.652206833318,-11015.883257019803,4150.618500459115,-16569.15099287418,-22773.77591373954,4146.7983838839245,-7745.442143921207,-20056.756700376332,-19367.627051564792,-7034.353032334185,4560.598639440384,-18986.68916939605,3586.8345607476567,-15584.560289408746,-12109.221063471905,-13173.407847693064,-22230.613099999428,-16150.006165477058,-1518.3093592511086,-21602.60881397722,-10950.696142887515,-15264.424657826467,1574.9211573784105,3056.1005673020263,-22957.548097953106,-1765.270082803123,-1964.9789680992617,1274.7027461931393,-5063.932537201117,10723.281846153597,-8470.762094684527,-19944.72128156991,-18452.832089241732,-20340.881660183553,-995.6473951562893,-9517.882793992201,-15928.272110595557,-13269.9472542108,-19794.827178526364,-3023.5391312527063,-26320.17692758014,-13320.93224031944,10485.330070719523,-1222.4605073614312,-8816.14481173809,-14870.986445841017,8325.233603536377,-9025.756929822635,-7567.819977098463,-11828.96401298532,-6394.875300656934,-6199.948822665796,-8648.18503232958,-3528.556683557471,-36618.582407102636,-5169.569742613943,-5009.2751281455,-15534.664844690433,-8007.4032949686225,14797.451317593925,-9872.910708904896
1769124,"ugrtwxwbcmqdym","dszksajnoavkhk","enepaxel","pfufqdff","mxvgpptg","aarlwoui","zduisnez","qzkehxdaqkkicn","wcdmqeshwfiquz","obxozkgokyrdys",-3423.2136796202512,-8466.113809285716,-14149.559612533685,-25818.056782306652,-14115.545324294075,-3619.2646324987554,-15220.31899063258,-28316.819510335295,-14825.227599453734,-9098.835466766588,-33887.944992235,-13588.130556142612,1627.0661902830889,-12242.39914226334,12108.595077019272,-15579.240746779458,-33855.9406423839,-8035.467971371641,-3198.389824674813,-10436.035944580462,-17141.15272256622,-12525.24494311167,1185.1296074075526,-21592.56484106771,-30427.32486956013,-18806.26618689616,-11458.639685480495,457.83986176592043,-3491.4229281648013,-44.42237671784824,-22835.88169523708,-16198.754252493909,-6435.225331883088,-2894.0105783303998,-7374.354110348754,-13855.60136109179,-11574.012472768598,-14573.787489424016,-26400.71883088157,-13087.33527287136,-4025.166516823342,-31104.9808110872,-25249.695653753526,-6711.7394517964685,-17757.332575764456,1100.8548514683953,-14030.508868102079,965.5951993757244,-28451.7955848782,-14913.614158631592,-6891.548169897102,-16170.577078401211,-945.6910627201087,-30574.115480118136,461.1745748366575,-52.79076856839856,-8869.56808708638,-13455.832762857277,-8210.201483147159,-7493.260313600028,-14465.99058868211,-3847.9883296338994,-16657.40522712792,-18236.724177647942,-12567.76909497159,1983.148759755626,-9897.068136108874,-22438.86716029435,-18212.9988252614,-37226.968511090476,-11008.398846772774,5133.664645620383,-18650.35413927449,-23493.358156494873,10666.938047338866,-16479.975387519262,-14199.617511443417,-4795.495831323726,-19709.539518400612,986.6260389540366,-10108.832506718523,-18568.738849810554,-20616.76988171947,-4986.306205779772,-812.2756585580555,-22305.620266457932,4413.125978814298,-5158.876068868958,-21123.335904350603
1987555,"ugrtwxwbcmqdym","dszksajnoavkhk","lvfgstujfshric","wokpxqqhbabqkq","mxgjnazvxknihe","gjuovpdxbigybj","yliewtzqrtmuuh","qzkehxdaqkkicn","wcdmqeshwfiquz","uwuahcvnrxpmph",-34225.71653436705,-7299.592264964753,-12854.145736163033,-9984.570461320372,-10280.420254612825,-19291.230543134185,-7392.912952418567,-9808.934037498537,7183.0269276264335,-13661.931353235646,-3804.2262220094062,-5667.909293167372,-22007.324741487348,-4260.417678391993,-13757.607402746495,5249.402041907228,-9734.804530310326,-12102.751472527512,3243.9961371271856,-9947.984426836172,-2854.59498118131,-8160.078069900337,-14942.662389652913,-9394.16243923352,-1951.1954123829082,-15073.696020584146,-9945.777860618342,-25109.50040220477,-11884.940075540937,5660.757773124618,-15090.568784608622,-32407.37190927755,-21634.594293433373,-7585.186845566306,-15409.509650662363,-14491.520603348681,-10364.012101023285,-15283.55622400603,-20924.29398842562,-8405.804912822026,3700.920122896414,-4500.130506409683,-22194.61579359735,2291.3729742162013,-16491.84693290346,-18359.125629315884,-10017.00524220057,-24152.68551128779,-5289.059359493036,1013.3356939790119,-21642.488135904438,-9132.145441202914,-14946.03957204802,-29336.79702887358,-27668.703139293604,-19293.412728693977,-4427.866068756398,-2464.424371662234,-12267.259330945333,-19952.11397127196,-17825.278429742604,6167.1585518081065,-17414.23045499686,5880.832412419233,-10847.211560215463,-2977.4324543540997,-1653.760837599326,1343.2403981113584,-9798.798549742662,5436.148178794645,-21051.856669615623,-6512.8207344166485,-3501.1773758809486,-1960.018668293821,-13917.696060901053,3073.175785937203,-5579.078273839051,-860.1643460674841,-13188.66365421635,2209.626548712584,-9683.272888690606,3022.3068362674057,3341.293833506281,-5465.399591012695,-2360.903312527478,-332.7373019853603,2442.8309698943503,-9459.822851675754,-14115.535917836363
1105889,"meescevuecgyvi","dszksajnoavkhk","lvfgstujfshric","bpqvgtvzycmubv","vhnehllgvgyrzw","uyjkwwynwqtvzb","hggfacnkzzzgtk","ouuinhjm","ieoloagxwdjqcl","kxbhibmv",-8398.570568459423,-6595.248217086848,-5630.5719180800525,-9439.057934884106,4193.908062440147,4549.726685106643,-16768.195135305854,-19396.9089189039,-16160.024344473497,-4006.7428631256007,-17306.973420022212,-7705.843386969782,-18718.10960474131,-5358.320576012047,1921.539127666174,-7039.361728909,-20373.931813300707,-31774.704127897785,-22893.41117791902,-13276.28074813665,-3753.747922403417,-6194.071195143216,7845.90185936492,-17958.64053321076,2020.4766652821563,-23400.37921789498,-16488.86947406409,-12928.084559756782,-6353.325889788578,-10276.780320308815,16021.561334715647,370.0702350973552,-11580.791129578307,521.1057185483842,-11370.472794770818,-1222.4625791408944,-18956.048350457248,-21204.963270322463,-6213.043609460288,-9736.927332137566,-10681.620949418688,-26031.423009153856,-8243.393927015142,-8921.732957664246,3762.8271717086336,-7105.328805975584,-13620.537860356422,-4685.606161272491,19473.48933802004,-21183.122540874334,-9151.659727737837,-29055.10644255295,-15543.378190832897,-2972.86840511449,5542.333174007235,-3830.311228081753,-8687.908207602199,3002.6039605120222,-10426.2094691716,-15288.576835337786,3184.5883685594163,-7354.34155817978,3697.425040230728,-27052.191752252456,-22103.197783046475,-6306.220982846598,-8681.79999068268,-2707.64799007439,-36681.32304049593,2180.670732895136,-26025.923913769577,443.1824708542317,-6768.794625990358,-11793.267031579357,-10567.908368865264,2034.9797855929955,-9243.285725993499,-20427.08102679044,-7439.19369715294,-1377.0035222804836,-27777.491264130294,-11234.957425225672,-3783.4578809869654,-9960.085208463794,-33525.08662329256,-2337.713591437754,179.30735908001043,-3327.1910647635395,-1520.766513085995
1153246,"cjkwddww","ibtltamxcdfmus","lvfgstujfshric","wokpxqqhbabqkq","mxgjnazvxknihe","gjuovpdxbigybj","hggfacnkzzzgtk","ouuinhjm","ieoloagxwdjqcl","obxozkgokyrdys",-11992.158280422564,-3464.1695605444165,-16135.562997843967,-5842.518378753392,-12392.13184815628,5650.301908120879,-12511.232828519871,-8527.485210425188,-14483.582041574933,-15879.017945944866,-17910.970765218488,-18760.11830301499,-29370.53969293402,-22425.45623090234,-13753.034638119409,-15116.656395733768,-5856.497102565462,-9452.422944252525,-9632.040816480592,-12185.052231877624,-5549.328409115801,-20858.180514099484,-12863.19003851067,-5059.841519132693,-9523.782379593651,-12012.075491029977,-13235.006575008347,-6916.655253590598,-26416.617304031042,-6809.273078870124,-12918.965816059861,-6683.995552727562,-21823.048552791224,-12537.697410849696,-7365.055224897763,-17836.480828877662,-13353.98859957931,6205.54617352975,-9987.568773785344,-10692.251591002581,-12087.60303670785,-3466.4349417308495,-5993.649476015222,-10438.69953808081,-21618.616727953333,-30773.0613876752,601.7187810605865,-10199.383345997627,-348.65416896149327,-1946.0553816054671,866.1772293252598,-1155.5047664350768,-15361.15320680038,-9003.814570536586,-4232.451152858018,-1924.7171655125185,3828.5110052568743,-15733.922836044003,-8799.580152724599,-3938.6218591503684,-6167.253532488271,-11790.672155176024,-22357.961691948625,-9657.779584084921,-12094.784343225612,956.8738510814455,6722.653541049876,-15046.92396118307,-16666.66913796743,-20365.708890338596,8340.061780979602,-17124.478556922666,730.7285372382994,-143.7379309911321,-15935.957025508382,7995.451982376537,-916.0210117804654,-23091.886933691938,-9049.741837102698,-15656.406271078642,-16626.268979777487,-2564.6155593348267,-12181.386208874133,-13602.526631077775,-7022.5155380683045,-5436.582672676196,-7532.741420861941,-14983.610259511994,-18879.236661236413
1175223,"meescevuecgyvi","qavilhhy","enepaxel","pfufqdff","mxgjnazvxknihe","aarlwoui","yliewtzqrtmuuh","ouuinhjm","ieoloagxwdjqcl","obxozkgokyrdys",-16091.516020901061,-16476.66193248932,-27480.436023103513,-2985.1809382016745,-12928.673640966534,-9700.52925046912,-1369.83094743314,-12765.069650136611,-4437.4487223562055,-5708.790173277479,-27988.670600459485,-18273.071976417148,-18259.098386860154,-3793.3556546567524,-4100.392560344239,-5097.350759071262,-15980.028933267815,-16934.948663286686,-10006.301852650717,-3050.4668377675334,-15190.940222018517,-3115.5037372277184,-5328.504369919409,1610.3350745428215,-19425.435998209745,-5586.854337217411,-16895.723798555602,-14792.899525284705,-13878.273570212383,-18362.883998247948,-17795.436692726038,-19342.228265908867,-13305.664260874502,-31333.387868609094,-23478.92487834153,-100.06248518719076,1826.0618530166357,-16064.12349552598,-3121.0358862981066,-28079.341449346735,-3298.853579469125,-18729.50678995084,-33469.143702373025,-15271.010938408992,-350.31266525281535,-3347.5002157493427,-21297.738160689627,-9300.28482189572,-14237.62176984326,-5392.528733682647,-4413.464583765524,-25462.327775703452,-11803.112311087058,-2745.6014825923803,-4408.989660721826,-18636.655000485396,-16026.394552439908,-6157.024788406428,-9648.70323759738,-6415.172607412074,-5219.140264624042,-9087.207479234534,-4688.400288293379,1038.3639435891182,-31724.63251404823,-20162.914866264717,-5460.195353619965,147.21169867177014,-12056.276796400029,-32131.371967259307,-706.1859468876046,-16846.079880208224,-16431.551650513375,-29285.676792833707,-2349.319783521054,-16783.626592519093,-3870.622368586285,-9330.049737523215,-6603.317582571203,-11198.115309904413,-3326.5920576750686,-13356.614107178939,-23450.658479618927,-15262.910905409815,-23368.495137987746,-23341.12621963227,-2103.167741735486,-13537.03298818637,-14212.13789629879
1111039,"cjkwddww","qavilhhy","lvfgstujfshric","bpqvgtvzycmubv","mxvgpptg","gjuovpdxbigybj","hggfacnkzzzgtk","ouuinhjm","wrhrwvpa","kxbhibmv",-13645.59577431084,-2509.0095545863633,-13534.1679445795,-8549.195412375233,-782.1177097953987,-9897.206962907241,-12466.160667396962,-13876.532046747912,-798.927673703578,8812.623940280311,-28179.096465985098,3475.3240900924848,-23530.558311494286,-2907.295546290936,-1797.9928318315579,-3584.3579077000904,-18014.224744251504,258.9038031411328,-19511.96087416059,15860.07557286953,-20213.730134443987,-5496.406997085978,2109.0390844214344,-22338.877172032207,-15667.177407622214,-19364.188088409108,-17043.112104910262,458.78834353177444,-21639.006292741502,-19379.789007198582,7723.1080350544835,-17321.16457170037,3714.956842899297,228.86898228993414,-10942.569041633691,-19267.92599737638,-26610.648696789773,17065.65628078826,7602.281157332487,-19220.09656493079,-7884.64460032059,-7248.244081691591,-19459.841607166938,2472.2531030888968,-18990.98397029167,-20567.801246561394,-13105.039574797216,-4954.298503821605,-15578.218622169994,-16356.58053054608,11055.080286891527,712.6975978188766,-6879.703330730394,2969.4530365783576,-23700.29237880472,-15254.984405934432,-24591.392178103808,5531.0017708513005,-20358.47337390553,4484.644010469583,-1812.7672330579344,-30457.624420169028,176.21168602145553,-13081.86911599098,-22331.934084813285,5308.449235534668,-13409.400053385862,-19863.869708877457,-13115.913312594419,-22322.586780781065,-5772.445367678036,-6026.227747339659,-479.34007960130293,7054.069036228142,-3407.7717194859315,-3844.3234478303575,10309.13137537532,-7877.815967778093,11184.375374479863,-1131.167737695816,-18701.467018118023,-22928.335487469318,-13920.19136742597,-8543.510165444828,-12469.286324952362,-3771.987796615257,-10858.941693967643,-6236.949659567775,-13440.393606069478
1290962,"cjkwddww","dszksajnoavkhk","rgdxyqzmistydq","bpqvgtvzycmubv","vhnehllgvgyrzw","aarlwoui","yliewtzqrtmuuh","qzkehxdaqkkicn","ieoloagxwdjqcl","uwuahcvnrxpmph",-13803.17543619874,-16831.029477447206,-3575.5635751144664,-11404.8195245246,-20371.937199330667,60.23511480813613,-2669.494317577277,-24308.99200872156,1393.7778694808985,-333.7049182980518,-24525.16417273171,-10302.609380697488,-30340.907628007008,-9671.08906550232,-16392.643989861066,7791.231273174522,-17646.23285918722,-10084.207473138104,-5454.890800341203,-11730.819668075232,-23435.768556760187,-8124.7794807700275,-11762.943652930751,-22824.579863055827,-11605.222993587307,-12792.637353905586,-15513.794753804883,-8930.126263259364,-9524.04505638004,-5683.46641768153,-7438.780244359995,-19607.575161681354,-15454.944289621364,-12025.304191655227,-3153.9614078900213,-15798.385369392097,-1951.254434626766,-20738.454095965935,10469.770672581057,-5209.36098638718,-2526.9313936144135,-6550.6942676863255,-8233.45634407642,-5712.100352918866,-20474.590930489918,-29279.130164761104,3034.263332544462,5062.888119137006,2522.2052092832237,2699.3255324272486,4481.106723935356,-9012.901542533315,13422.55532772703,3926.891975658409,6338.65045710087,-1976.3749415216716,1986.3052393895032,-8788.75054536512,-16376.372222874026,-10014.879363681845,-19550.52512924058,-15833.6962640081,-19928.03403302002,-11767.189526195005,-2458.979460710517,-24736.371116318755,-13818.78444403198,380.01245535371345,-5826.818068596806,-15144.755534924465,3089.3850323021925,-11271.178816313412,-3335.6597287450204,997.1758888065579,-5382.314201559045,-13225.222905142311,-32495.945967469823,-31245.270465763126,-8008.557173672377,-19789.40096783595,-10797.305913096976,-4657.45521533963,2936.2747144502373,5936.0993509723685,4877.315888019022,-4992.587654300524,-7095.811793472098,-5673.704353648965,-2125.2873066624907
1898518,"cjkwddww","dszksajnoavkhk","rgdxyqzmistydq","wokpxqqhbabqkq","mxvgpptg","uyjkwwynwqtvzb","yliewtzqrtmuuh","fqponixkggstck","wrhrwvpa","uwuahcvnrxpmph",2439.773075645049,8211.598779030217,-2397.5791913313315,-11135.571880540307,-6756.676383336668,-10079.972866196355,-8670.209556803316,-4672.688350719964,-5797.654553648172,-8483.464357869272,-24837.22925276342,2187.0230994745234,-5948.669093954,-12872.5347522808,1673.9741772306297,-8278.946618327054,-14883.330539115634,-13726.059185929156,10687.30423277562,-20203.418282319748,9252.500974875606,3715.483809481717,-3472.9470128205876,-23906.132158864053,-22948.222090750998,-14301.267445774993,-9568.197167509094,-10428.064163902369,1282.0323286449147,-962.7210578032082,-7614.361344015589,-32046.632306383497,-12751.357372775783,2256.3393999214877,177.76585058142882,-16270.347243960692,-17719.24514589447,-239.21710705451733,-13945.533952019628,-27338.096123240684,-17875.4002117372,-2235.82797470318,-7047.851490071285,-7469.968782772636,-271.81466769546023,1715.468413387467,5392.568010617553,-19278.062274138472,-6475.581957337194,-17295.77323222315,-32462.812096789305,-12815.29529300503,-20303.593722152156,-250.37029934559177,-26751.537553068076,-7753.195262068862,-11404.811870998807,-10374.847850805721,-8247.51255895729,-5940.9654012415385,-7433.257783154397,-2008.358247361777,-19463.172233648613,-11500.072170050555,-16836.883865021235,-4973.245874163034,-4427.591421068013,6340.167323014983,-2229.9882923012146,-1201.0048202929029,-4004.825017160635,3074.287705269833,-12594.925282284017,17900.07211360185,-13975.430433097676,-10759.40041748202,-7120.144228234988,-5864.195426323799,8471.398215258025,-11041.372645235424,-19647.985016621693,-8998.773075432211,-642.4358395598138,-7188.606426789526,-16497.91489677832,-745.3445662627819,-26494.49148158862,-20156.241499372773,-3773.8513438097934
1310194,"meescevuecgyvi","dszksajnoavkhk","rgdxyqzmistydq","wokpxqqhbabqkq","vhnehllgvgyrzw","gjuovpdxbigybj","zduisnez","ouuinhjm","wrhrwvpa","obxozkgokyrdys",-1031.6318551927052,-21105.214513800445,-17182.446255118706,-14385.888720111707,-8522.59476763019,-6825.693317743384,-5129.028205422177,-5481.181837624556,-10857.588587809283,-2872.5184519322456,-2714.706835591178,-11332.190203416612,-4334.781647996404,-11276.810540304967,-17052.166641608783,-26639.67792302118,-11813.234022519939,-4551.925447062709,-16363.47486351639,7134.9211167051035,-7210.46196976861,-1663.2495758632776,-25536.946222039325,-18576.7143453816,11523.099120961124,-18751.276196756684,-7647.171934602146,-7699.196133709521,-2237.539390869997,-3389.0551452470954,3850.6361256138716,-17053.798188440447,-11358.377946161832,-1117.8062303084153,-7091.445894922395,-14704.92268598671,-4752.722847183766,5120.132044135435,-18864.49439108029,-8821.133670444275,-13610.918592468173,-8745.600315353444,-17552.111130711917,15029.289782113963,-3009.34614542277,6146.461086504431,-16263.730998172781,-3709.9224984725797,3547.0371526976505,-4388.556889575743,-9765.137701400987,-23964.028358226424,-25155.838103522103,-20970.437043734673,-10729.955588019217,-6828.5939534663175,-8152.522151015606,-1701.9424502907605,-14959.723750724641,-24400.29290771237,-23488.032240675708,4271.957700098599,-18872.316840860436,-15896.245848832987,-28301.465479199836,-24712.71685405056,-17513.757215993188,-14101.204347132483,-21227.143442222055,-4605.617749472009,-8554.96529843092,-3406.237123349264,-14894.158352469774,-18271.724465246745,-19695.998191338447,-13324.546013700576,-10063.803105694937,-19749.653003920077,-6907.05661080947,-10366.06996349831,-18513.024036030343,-5478.828294410524,-12858.242702847385,-7094.347583104084,-14761.224933400867,-8674.753440125694,-12058.559814238939,-20446.832321478574,1434.2065140571976
1670676,"ugrtwxwbcmqdym","ibtltamxcdfmus","rgdxyqzmistydq","wokpxqqhbabqkq","mxvgpptg","aarlwoui","yliewtzqrtmuuh","ouuinhjm","ieoloagxwdjqcl","kxbhibmv",-33691.36754248498,-18508.88483175811,-13616.12215725142,-18631.899914732356,-20313.470070906867,1686.5602721605119,-12015.777269641274,-15764.19389359207,-22004.86242493289,-10671.135078264442,-20141.88893751396,-5665.8019862325145,-13127.18880933485,-3257.7952463440506,-6994.9661620357665,-873.1372141467582,-14777.931317723524,-11427.796212159545,-19209.93347263818,-4770.626519320026,-7535.514659613786,-15534.706045115516,-318.1637998341321,-12867.332386483988,-5583.674330877677,-18430.329398821654,-1400.2825901607266,-12926.566094518274,-18064.36834498267,-1204.341629466102,-20546.967418012144,8903.580109708375,-14791.002443874,4790.231335972056,-16616.350339053923,-14511.844187386392,-17980.54881137386,3514.3591906507954,-25604.642147984487,-957.2766601287094,-13281.683411078753,-9789.377132772206,-14492.72842300828,17961.493890311525,-2975.6737245258855,-3626.7861217367936,5401.113568625076,-23962.106578634834,-24924.834962742374,-26233.396157675335,-11459.428947602104,-14572.284539292774,-11134.082319891633,959.9905047237662,-360.8723438730249,-22791.79423315504,-11035.40775748787,-15486.422374807611,-17007.060114194937,-16490.77112946415,2475.374675151208,-36239.873235140934,-10262.022791101619,-9409.336408412648,2065.9230254235044,-31773.753081929553,-27711.344970137674,-13878.979938116086,4153.487531326609,-18838.073116013285,-9914.463208231615,-13173.10519810197,-4810.6089909850825,85.0407504711784,8063.5485829715,-7273.006074977444,5112.97389317104,-11800.863995081354,807.9671855062879,-12828.557401460288,-30499.428714799196,-11848.936782847059,-7559.944727162048,-10113.316011409355,4747.275314862682,-5660.222340904024,-8195.423600643038,-1327.0841011400898,-12758.986700700774
1656518,"ugrtwxwbcmqdym","ibtltamxcdfmus","lvfgstujfshric","pfufqdff","vhnehllgvgyrzw","uyjkwwynwqtvzb","yliewtzqrtmuuh","qzkehxdaqkkicn","ieoloagxwdjqcl","obxozkgokyrdys",-14111.579515362002,-15549.285226353066,-3211.2538598971105,14071.063776524436,-15284.639461771938,-3013.2707824138724,-6582.797507989227,-20553.0198975268,-4408.7088005382975,6296.5295473293645,-28716.541792968164,-1249.3281542613859,-14600.477419734434,2783.341519775864,-19959.87978211251,-1462.593399388148,-3852.262844999027,-23264.333101153636,-15284.717943409241,-20151.51187863964,-17588.690551709937,-30502.040782579996,-9944.484464783882,-1634.0760800809148,442.5998515909432,-16319.235395926116,-1289.828368025117,-601.1109782057847,-11687.03485654004,-12284.306046648719,-15022.067170056369,8285.456629276458,-6721.162039015038,-17089.464972432015,-8943.29531879238,-19396.31446430646,-6657.043927868189,-4464.961433468147,-2998.5270920562934,-8699.561548612473,-14116.215743519395,-16913.202315403556,-8132.580725695168,-16467.618330998892,-26699.660153165176,-24246.17716446436,-12823.66907610907,-12166.745198556691,-6412.2630460185865,-3140.6209944260754,-14981.145349643795,-27482.512191111702,-7982.535903576367,-4515.166788317185,-14762.586592360749,-17771.139349181794,-469.4441517793439,-18210.959883267176,-5156.71049993523,-9293.800653467559,-1863.6953940267067,-3472.3499119564076,-20161.38605019363,-10176.53117800839,-6146.040625501375,318.37288390698086,-1668.6645593132525,-7070.978657960664,-8205.809645940919,-10756.068352806578,-42888.4337278578,-5929.399115161679,-11679.385186517005,-2074.3852272918602,-11886.728130779644,-2736.9877497931047,1223.531679767886,985.0799410281525,-23047.922003170606,-34152.194185110784,-32391.261189652014,1095.59228187201,-2004.2038045216086,-13704.605974814313,-17939.467119120054,-6673.310835493861,-35142.27590082992,-23403.444593361462,-12215.004457139732
1248443,"meescevuecgyvi","dszksajnoavkhk","rgdxyqzmistydq","wokpxqqhbabqkq","mxvgpptg","gjuovpdxbigybj","zduisnez","fqponixkggstck","wcdmqeshwfiquz","kxbhibmv",-18990.843267490312,-18697.341044942455,-9375.311798435667,-663.6176785866446,-7796.428876505774,-2091.3298185436797,-8520.751447523111,-15579.502047656653,-2426.9031315150223,-1715.7269422383051,-18338.918768500393,-2552.825470277321,-32766.103119686148,-12957.013825057289,3986.549295587405,-7803.56114310891,-6010.629862703414,-7650.44600800706,-18314.78520987114,-20443.312075323465,-14431.17435934722,-26738.08886678885,-784.7353258998974,-2369.266824861962,-10756.328334969336,-12327.930713510019,-825.5593378776503,-23807.47708465805,-2478.137260929707,-4987.255284748544,-1611.465016662427,-20091.15704080276,-10786.824070992436,-23550.792622434747,-16784.288812114864,-15984.61328440129,-40480.958970387175,-30447.08259836169,-4961.18271101232,-795.0822865952541,-19599.334613231316,-13722.434131365775,-9625.456884665691,-773.5594223400894,1507.753005932369,-2177.669638574993,-10844.64515602529,-1358.2103181467537,-14203.39780005981,-19957.3672606993,-20534.820916734527,-2083.880157151616,-2804.663290631839,-28101.601753133516,4612.084433557768,-7074.322887018963,-23221.19617177466,-4768.394654085205,-15048.606494018031,-588.9715731989327,-6307.3332421781115,-24178.50452052649,-10184.606176409012,-16863.180182311015,-4832.630673146191,-21524.911638777914,-1576.8541808053324,-4566.0851183179175,-3875.17965348326,-12892.691721599314,-19307.963247746535,-23362.213048974165,-18405.63957496494,6234.292803300663,-1090.6126995990417,-1454.7049448822072,8804.27521632985,-28657.282224798375,-17302.956237613063,-20183.117946446117,-12720.826577707889,-11846.263334194951,-4976.305034661272,-2267.9279068090727,-1259.3135809184478,-7921.422609305121,-5304.2852563810475,-12640.595362799466,-21038.572338750084
1860745,"meescevuecgyvi","dszksajnoavkhk","enepaxel","wokpxqqhbabqkq","mxvgpptg","uyjkwwynwqtvzb","zduisnez","ouuinhjm","ieoloagxwdjqcl","kxbhibmv",-16231.909947799755,-21770.679472235974,-13123.941476427673,-4522.463548851719,-7001.251179650263,-15562.480282883873,9891.912375932166,2860.544126464716,-6915.156262414463,-13423.694291915683,-15192.657220343193,-13282.890350238624,-19145.189516626608,-21506.11773066912,-18596.342797259178,-11875.55023630396,-7332.422485000193,9139.41961052566,-12032.965035288864,-9436.959848652174,-5557.945188625381,-24174.901307506952,-20776.651511337383,-1882.8737834172452,-261.3759925943996,-3362.4930976699497,3227.9635415385546,4255.769537136719,-17043.062103702865,-16500.659243290836,-11485.101651949779,-6552.774032086336,-20623.304953461447,-13380.118952477973,-20095.97751498361,-8800.784116596928,-806.0148409122576,-3668.5519032440798,-13936.744355327093,-5460.6958169252875,-8971.328652079843,-5039.0659339868835,-143.6291400293503,-13414.048364751612,-13474.653962558927,-20193.454401241244,12401.311588658296,-3502.503896824177,-28926.578752387944,-13019.80231194125,-9408.159632986393,1541.090599045494,-6715.115991690482,10586.696537991273,309.26444544357764,-28236.808392153744,-16153.007608238418,-10520.609558196567,9752.566693357825,-10658.678793412197,-2917.588224651545,-15336.519949251593,-11141.895374900756,-3078.435861572605,-19343.534242026268,10739.607633409902,-24359.189055143906,-12893.656151717141,-10636.482737634004,-11598.55089860245,-5222.079906437594,-19517.150860164988,-2261.1872901695288,-16094.44005104027,-12660.471399527436,-8839.823994425205,9075.06918672338,-10940.627663198744,-2393.4045559442156,-2311.651114165248,-23141.203332667716,-14720.751259782806,-14498.865430318772,-6218.411772891282,104.50817386359267,-1316.146360450608,-18694.710093612397,-5517.893038587239,-19269.570270322256
1267949,"cjkwddww","qavilhhy","enepaxel","pfufqdff","vhnehllgvgyrzw","uyjkwwynwqtvzb","hggfacnkzzzgtk","qzkehxdaqkkicn","wrhrwvpa","uwuahcvnrxpmph",-9120.17290263034,-18914.708537544153,2892.5672033019873,-21900.399834563417,-3808.60221238776,-679.7450815905322,-18218.317224042792,-26362.009585468484,-17395.638866246336,-27023.442401582037,1858.5527472370322,-14295.038820733585,17776.487861482645,-8861.920500633043,3046.4641569682153,-2538.4747529047227,-21014.233056107583,7875.190491352714,-24563.468519899627,-18054.564580387614,-16821.552568176096,-17718.523667526442,-955.470185270995,-8933.436451576352,-8675.628536336773,-3588.756436095022,-3616.743718682892,-17425.724723387095,-13255.08841527113,-23998.645751285774,-4387.689794370245,-21489.716335052573,-6778.940074350916,528.9118038587694,-10699.498094865638,-13483.346634563984,-3474.021682929587,17416.0360450734,-12773.030826873866,-21584.171702431748,-11160.675290514528,13267.897431043184,1287.97029323284,-13447.324016288982,-2320.1348367095206,-19149.61302370617,-27670.118806004135,-19776.05106660025,-11153.543561743643,-29489.401042691694,-10869.193847944962,6276.953770150851,-25363.48727256064,-18320.503660863535,-4768.121843970143,4929.325100031241,-6116.282809311711,-10902.654336002315,-2854.5147485331427,-22037.36129687464,-10030.449222764935,-13733.773222407897,-30241.458774004393,-2045.969695045521,-3211.90957999083,-7388.1198743528785,-3374.3353616223085,-14022.839354592985,-31967.15945855261,1357.9409813117363,-11165.370081917685,-2586.293409242775,-4776.508024658959,-3278.5897657574506,-7759.002260506548,-9734.857167890565,-11703.791618475587,-25204.713227312786,3096.561467901074,-27730.071073265663,-25993.303268422234,-3275.469811328613,-3827.9559952334885,-9863.502154892536,2393.8672959629184,-12720.456790233646,-12815.114993979296,-8116.742606339666,10423.42152098964
